"year","country1","country2","border","comlang","Currency_union","island","landl","log_dist","log_RGDP","log_RGDP_percap","regional_trade_agreement","total_exports","primary_exports","manfactured_exports","total_imports","primary_imports","manfactured_imports","exp_index","imp_index","trans_terrorism_cj"
"2010","United States","Ethiopia","0","0","0","0","1","9.002938","54.99875","17.15291","0","764585.44","153950.28","72121.04","133937.61","108308.21","9238.813","163.508","156.371","1.0"
"2011","United States","Ethiopia","0","0","0","0","1","9.002938","55.14077","17.27438","0","689975.2","109798.71","76988.52","149431.0","124401.66","12417.505","189.315","179.933","1.0"
"2012","United States","Ethiopia","0","0","0","0","1","9.002938","55.25184","17.35233","0","1287417.8","110529.93","88074.54","189433.52","109659.414","20433.531","197.682","185.463","2.0"
"1995","United States","Gabon","0","0","0","0","0","8.890994","53.10539","19.82304","0","54326.93","1807.579","50869.035","1557556.6","1554985.5","127.637","74.7832","61.2127","0.0"
"1996","United States","Gabon","0","0","0","0","0","8.890994","53.1745","19.85407","0","56146.04","1780.158","53231.277","2067014.6","2062932.6","894.517","79.941","65.2763","0.0"
"1997","United States","Gabon","0","0","0","0","0","8.890994","53.29769","19.93899","0","83706.95","2571.194","77495.08","2348077.2","2341825.5","1907.379","88.1399","71.3905","0.0"
"1998","United States","Gabon","0","0","0","0","0","8.890994","53.35163","19.95476","0","62420.15","5234.284","55746.492","1381740.1","1362372.0","4150.43","87.2391","74.9903","0.0"
"1999","United States","Gabon","0","0","0","0","0","8.890994","53.30447","19.8634","0","45360.527","6390.018","37874.953","1619066.4","1547520.1","69993.42","88.9859","84.1293","0.0"
"2000","United States","Gabon","0","0","0","0","0","8.890994","53.36882","19.88305","0","63441.332","7469.734","54448.773","2332729.2","2322702.5","8203.63","100.0","100.0","0.0"
"2001","United States","Gabon","0","0","0","0","0","8.890994","53.36645","19.8443","0","74295.73","7125.185","65512.754","1734956.4","1723618.0","8875.964","93.2451","93.6377","0.0"
"2002","United States","Gabon","0","0","0","0","0","8.890994","53.37283","19.81684","0","65515.21","6700.469","57519.68","1665521.5","1651201.9","8149.565","88.6414","95.3093","0.0"
"2003","United States","Gabon","0","0","0","0","0","8.890994","53.4187","19.82952","0","62974.34","7132.139","54547.434","2074571.0","2063136.8","8057.518","92.6914","103.474","0.0"
"2004","United States","Gabon","0","0","0","0","0","8.890994","53.44551","19.82343","0","92991.38","10339.217","80991.234","2619922.8","2603780.5","10967.591","104.215","121.153","0.0"
"2005","United States","Gabon","0","0","0","0","0","8.890994","53.53308","19.87914","0","98436.266","6851.371","89808.766","2955115.5","2938984.8","8537.928","115.24","137.593","0.0"
"2006","United States","Gabon","0","0","0","0","0","8.890994","53.52381","19.83856","0","135289.66","10009.941","123045.7","1416433.4","1405262.4","5657.348","131.212","152.313","0.0"
"2007","United States","Gabon","0","0","0","0","0","8.890994","53.59661","19.88055","0","477656.44","17498.355","456192.9","2243345.0","2223933.5","15359.434","146.844","160.439","0.0"
"2008","United States","Gabon","0","0","0","0","0","8.890994","53.60481","19.85955","0","283889.0","16871.152","262850.5","2372198.0","2367396.2","3306.761","164.652","172.277","0.0"
"2009","United States","Gabon","0","0","0","0","0","8.890994","53.53738","19.76408","0","170822.55","20937.482","145008.97","1283322.1","1276428.9","3965.473","135.058","127.475","0.0"
"2010","United States","Gabon","0","0","0","0","0","8.890994","53.63359","19.83006","0","242937.53","24975.062","212072.94","2276509.5","2265935.0","7039.35","163.508","156.371","0.0"
"2011","United States","Gabon","0","0","0","0","0","8.890994","53.72021","19.87836","0","204021.88","40141.184","158164.28","4659045.0","4651537.0","3682.174","189.315","179.933","0.0"
"2012","United States","Gabon","0","0","0","0","0","8.890994","53.80211","19.92904","0","318846.25","46108.137","210876.77","1934583.8","1921896.1","10120.097","197.682","185.463","0.0"
"1995","United States","""Gambia, The""","0","1","0","0","0","8.542108","50.78002","17.41478","0","6174.547","3184.596","2355.97","2301.161","27.673","168.588","74.7832","61.2127","0.0"
"1996","United States","""Gambia, The""","0","1","0","0","0","8.542108","50.907","17.49547","0","8458.223","3360.912","4208.936","1951.48","6.779","266.918","79.941","65.2763","0.0"
"1997","United States","""Gambia, The""","0","1","0","0","0","8.542108","50.93644","17.48014","0","9674.686","4029.613","5154.599","2989.26","47.13","190.956","88.1399","71.3905","0.0"
"1998","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.03999","17.54102","0","9278.663","4964.291","4150.512","2121.357","301.338","148.185","87.2391","74.9903","0.0"
"1999","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.15512","17.61539","0","9601.63","4585.553","4251.632","214.645","40.574","116.014","88.9859","84.1293","0.0"
"2000","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.27746","17.69895","0","9090.439","4416.946","3610.473","500.442","257.551","237.601","100.0","100.0","0.0"
"2001","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.32127","17.70581","0","8365.455","3315.961","4807.303","546.876","425.129","118.883","93.2451","93.6377","0.0"
"2002","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.35225","17.70078","0","9553.128","3518.895","5887.1","382.307","27.119","296.382","88.6414","95.3093","0.0"
"2003","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.39138","17.70483","0","26651.36","5197.211","21382.723","162.655","8.92","152.731","92.6914","103.474","0.0"
"2004","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.38684","17.6647","0","23057.74","12737.839","9821.546","520.185","13.531","409.441","104.215","121.153","0.0"
"2005","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.42644","17.66899","0","30470.785","15447.564","14878.041","450.675","21.023","411.639","115.24","137.593","0.0"
"2006","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.50136","17.70847","0","21229.805","6656.759","13865.767","304.644","125.972","166.729","131.212","152.313","0.0"
"2007","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.53407","17.70565","0","20000.988","6576.533","13298.355","162.087","66.277","95.321","146.844","160.439","0.0"
"2008","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.61646","17.75358","0","28878.32","8858.781","19846.021","663.856","50.965","414.132","164.652","172.277","0.0"
"2009","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.64032","17.74402","0","33650.715","11498.644","17946.807","1375.83","619.835","741.149","135.058","127.475","0.0"
"2010","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.70919","17.77812","0","29278.09","13499.086","15498.924","4001.962","3700.785","195.187","163.508","156.371","0.0"
"2011","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.69717","17.71525","0","29385.896","16018.882","12191.673","86.582","28.417","26.44","189.315","179.933","0.0"
"2012","United States","""Gambia, The""","0","1","0","0","0","8.542108","51.78337","17.76221","0","27410.01","15919.048","11236.481","370.743","90.146","203.865","197.682","185.463","0.0"
"1995","United States","Ghana","0","1","0","0","0","8.722601","53.66771","17.57835","0","167159.94","65935.65","94471.73","202764.69","73169.41","8432.809","74.7832","61.2127","0.0"
"1996","United States","Ghana","0","1","0","0","0","8.722601","53.76043","17.63813","0","295359.34","90567.45","193440.42","178652.2","63014.12","7697.239","79.941","65.2763","1.0"
"1997","United States","Ghana","0","1","0","0","0","8.722601","53.84676","17.69122","0","314296.0","82000.12","218749.78","159506.78","45672.094","12697.927","88.1399","71.3905","0.0"
"1998","United States","Ghana","0","1","0","0","0","8.722601","53.93752","17.74812","0","223378.12","62991.77","147166.64","153574.22","63711.246","24213.732","87.2391","74.9903","0.0"
"1999","United States","Ghana","0","1","0","0","0","8.722601","54.03525","17.81202","0","235120.66","79777.766","140228.97","219814.05","85800.93","23262.854","88.9859","84.1293","0.0"
"2000","United States","Ghana","0","1","0","0","0","8.722601","54.14348","17.88671","0","190751.12","54988.2","126588.1","219191.83","149526.38","26336.908","100.0","100.0","0.0"
"2001","United States","Ghana","0","1","0","0","0","8.722601","54.17096","17.88166","0","199843.36","61119.69","127487.086","205031.11","166691.98","29119.4","93.2451","93.6377","0.0"
"2002","United States","Ghana","0","1","0","0","0","8.722601","54.23324","17.91167","0","192584.5","53943.04","128456.86","128541.72","88486.44","33448.258","88.6414","95.3093","0.0"
"2003","United States","Ghana","0","1","0","0","0","8.722601","54.30818","17.95512","0","209365.56","64201.965","133703.55","93353.41","60846.48","31315.484","92.6914","103.474","0.0"
"2004","United States","Ghana","0","1","0","0","0","8.722601","54.39122","18.00713","0","306474.38","94784.23","195958.7","159927.52","120521.42","37323.53","104.215","121.153","0.0"
"2005","United States","Ghana","0","1","0","0","0","8.722601","54.48469","18.07027","0","337503.94","91948.38","228347.38","173475.6","127156.125","33826.418","115.24","137.593","0.0"
"2006","United States","Ghana","0","1","0","0","0","8.722601","54.56099","18.11629","0","289728.44","63529.324","213832.1","209671.75","164337.03","36064.9","131.212","152.313","0.0"
"2007","United States","Ghana","0","1","0","0","0","8.722601","54.62292","18.1482","0","415902.2","88183.14","310173.06","212118.69","171126.36","38282.098","146.844","160.439","0.0"
"2008","United States","Ghana","0","1","0","0","0","8.722601","54.71891","18.21542","0","608657.1","155827.02","434683.56","241255.16","206243.27","28431.516","164.652","172.277","0.0"
"2009","United States","Ghana","0","1","0","0","0","8.722601","54.7156","18.18434","0","634257.7","210195.28","400876.94","144379.02","126350.12","10243.64","135.058","127.475","0.0"
"2010","United States","Ghana","0","1","0","0","0","8.722601","54.83761","18.27715","0","982661.4","383765.22","561292.0","282950.16","248293.27","12679.544","163.508","156.371","0.0"
"2011","United States","Ghana","0","1","0","0","0","8.722601","54.98433","18.38438","0","1192523.8","351197.97","792625.7","801185.75","773658.0","14954.667","189.315","179.933","0.0"
"2012","United States","Ghana","0","1","0","0","0","8.722601","55.09599","18.46696","0","1309253.8","318896.62","926280.8","304871.9","279298.7","16215.073","197.682","185.463","0.0"
"1996","United States","Guinea-Bissau","0","0","0","0","0","8.569985","50.80404","17.42305","0","7041.001","4366.177","2556.412","52.198","46.904","5.294","79.941","65.2763","0.0"
"1997","United States","Guinea-Bissau","0","0","0","0","0","8.569985","50.95498","17.53838","0","2487.958","1234.375","1209.207","117.2","101.859","15.341","88.1399","71.3905","0.0"
"2001","United States","Guinea-Bissau","0","0","0","0","0","8.569985","50.77648","17.22537","0","869.909","56.278","402.112","19.571","3.317","16.254","93.2451","93.6377","0.0"
"2002","United States","Guinea-Bissau","0","0","0","0","0","8.569985","50.8158","17.23498","0","2558.586","929.096","1591.199","38.708","30.357","8.351","88.6414","95.3093","0.0"
"2004","United States","Guinea-Bissau","0","0","0","0","0","8.569985","50.90716","17.26872","0","1229.2","107.585","902.623","28051.781","27819.475","41.97","104.215","121.153","0.0"
"2005","United States","Guinea-Bissau","0","0","0","0","0","8.569985","50.97617","17.30909","0","2100.355","323.217","1665.054","126.269","53.852","7.315","115.24","137.593","0.0"
"2006","United States","Guinea-Bissau","0","0","0","0","0","8.569985","51.03145","17.3348","0","5708.642","2115.452","1393.913","492.187","63.417","286.012","131.212","152.313","0.0"
"2011","United States","Guinea-Bissau","0","0","0","0","0","8.569985","51.25195","17.40261","0","11848.301","10032.985","1214.794","272.178","175.113","44.679","189.315","179.933","0.0"
"1995","United States","Guinea","0","0","0","0","0","8.627464","52.22143","16.99823","0","66615.984","32845.97","25844.51","124571.445","119484.84","997.905","74.7832","61.2127","0.0"
"1996","United States","Guinea","0","0","0","0","0","8.627464","52.30805","17.03943","0","87059.67","28017.68","48999.473","143070.17","137382.22","208.875","79.941","65.2763","0.0"
"1997","United States","Guinea","0","0","0","0","0","8.627464","52.40969","17.11751","0","82901.09","21814.705","51967.984","129017.055","117186.19","731.861","88.1399","71.3905","0.0"
"1998","United States","Guinea","0","0","0","0","0","8.627464","52.50127","17.18268","0","65439.383","13822.826","41109.8","142167.25","127783.55","584.038","87.2391","74.9903","0.0"
"1999","United States","Guinea","0","0","0","0","0","8.627464","52.59565","17.23471","0","54571.01","22948.787","20659.693","144247.47","125602.21","985.985","88.9859","84.1293","0.0"
"2000","United States","Guinea","0","0","0","0","0","8.627464","52.66828","17.27243","0","67410.78","21899.922","37782.926","108944.336","97874.055","1342.049","100.0","100.0","1.0"
"2001","United States","Guinea","0","0","0","0","0","8.627464","52.71696","17.30292","0","78283.445","11479.218","54432.348","106075.49","89641.66","1247.411","93.2451","93.6377","0.0"
"2002","United States","Guinea","0","0","0","0","0","8.627464","52.77787","17.34212","0","62937.387","22091.682","31749.986","84669.77","63932.6","639.972","88.6414","95.3093","0.0"
"2003","United States","Guinea","0","0","0","0","0","8.627464","52.81374","17.34203","0","35787.72","8625.037","20356.78","87247.87","76188.78","1507.229","92.6914","103.474","0.0"
"2004","United States","Guinea","0","0","0","0","0","8.627464","52.8675","17.36205","0","58515.176","17534.32","34114.39","79639.35","68939.26","1191.296","104.215","121.153","0.0"
"2005","United States","Guinea","0","0","0","0","0","8.627464","52.92152","17.38682","0","125043.54","13786.64","96804.4","89698.016","75491.195","1645.876","115.24","137.593","0.0"
"2006","United States","Guinea","0","0","0","0","0","8.627464","52.95678","17.39176","0","64741.875","11677.668","44426.55","115372.484","95579.25","809.675","131.212","152.313","0.0"
"2007","United States","Guinea","0","0","0","0","0","8.627464","52.98947","17.39086","0","73539.74","18424.602","46953.01","138970.19","128496.88","1905.855","146.844","160.439","0.0"
